return_id,order_id,return_date,return_reason,return_status,refund_method,refund_amount
19503,17447,2024-02-03,Damaged,Approved,Wallet,3736.24
19504,226682,2026-07-20,Late Delivery,Approved,Original Payment,7985.9
19505,109787,2025-07-10,Quality Issue,Approved,Wallet,3862.12
19506,149002,2022-06-19,Wrong Item,Approved,Bank Transfer,12194.09
19507,170774,2023-07-11,Wrong Item,Processing,Bank Transfer,2865.41
19508,458843,2022-01-22,Size Issue,Approved,Wallet,13060.42
19509,21038,2022-08-30,Changed Mind,Approved,Original Payment,8952.22
19510,85238,2022-10-16,Wrong Item,Processing,Original Payment,14487.8
19511,38255,2023-10-01,Wrong Item,Approved,Wallet,7719.44
19512,248782,2024-05-27,Damaged,Approved,Wallet,12853.96
19513,85735,2024-12-02,Quality Issue,Approved,Bank Transfer,8754.75
19514,340502,2023-01-13,Changed Mind,Approved,Wallet,14809.32
19515,199852,2024-12-05,Late Delivery,Approved,Wallet,14879.24
19516,285721,2023-04-26,Wrong Item,Approved,Original Payment,3128.11
19517,117910,2023-07-06,Damaged,Processing,Original Payment,6499.37
19518,201728,2023-07-09,Quality Issue,Approved,Wallet,1749.1
19519,303327,2024-07-03,Size Issue,Processing,Wallet,12015.54
19520,136430,2025-01-07,Quality Issue,Approved,Original Payment,3711.28
19521,331480,2022-06-23,Wrong Item,Approved,Wallet,9593.51
19522,368410,2023-04-11,Size Issue,Rejected,Bank Transfer,3543.89
19523,110657,2024-01-28,Not as Expected,Approved,Bank Transfer,10378.58
19524,24734,2024-03-15,Quality Issue,Approved,Original Payment,5569.16
19525,246103,2024-08-15,Changed Mind,Processing,Original Payment,3706.6
19526,173683,2026-03-22,Not as Expected,Approved,Original Payment,2042.35
19527,268857,2022-03-06,Quality Issue,Processing,Wallet,1487.08
19528,429639,2023-05-08,Changed Mind,Processing,Wallet,8829.26
19529,162240,2023-08-16,Not as Expected,Rejected,Original Payment,14993.45
19530,188101,2022-10-06,Wrong Item,Approved,Wallet,9207.72
19531,399459,2026-01-04,Not as Expected,Rejected,Bank Transfer,4227.03
19532,357286,2022-09-11,Not as Expected,Approved,Original Payment,4291.34
19533,386333,2024-06-30,Wrong Item,Approved,Bank Transfer,4367.51
19534,309060,2024-09-01,Size Issue,Approved,Original Payment,4953.29
19535,393328,2022-04-22,Quality Issue,Processing,Wallet,667.73
19536,68665,2023-09-14,Size Issue,Approved,Wallet,3633.48
19537,178994,2024-11-13,Size Issue,Processing,Bank Transfer,10926.44
19538,152691,2023-11-07,Size Issue,Processing,Original Payment,6020.11
19539,354293,2025-01-08,Late Delivery,Approved,Bank Transfer,10640.98
19540,179359,2024-08-31,Changed Mind,Approved,Wallet,6487.82
19541,93010,2026-07-10,Quality Issue,Rejected,Bank Transfer,5953.28
19542,8304,2024-03-02,Damaged,Rejected,Bank Transfer,13982.28
19543,228049,2024-03-17,Late Delivery,Rejected,Wallet,10115.37
19544,205705,2024-04-09,Size Issue,Approved,Original Payment,13260.63
19545,374149,2026-06-25,Late Delivery,Approved,Original Payment,12665.06
19546,128643,2025-12-02,Late Delivery,Approved,Bank Transfer,5056.55
19547,446378,2023-12-26,Damaged,Processing,Original Payment,4510.37
19548,217350,2023-12-25,Changed Mind,Approved,Wallet,321.22
19549,156049,2026-03-14,Damaged,Approved,Original Payment,8437.37
19550,249122,2024-06-06,Wrong Item,Approved,Wallet,462.32
19551,120220,2024-07-28,Not as Expected,Approved,Original Payment,1789.91
19552,97888,2025-02-07,Quality Issue,Approved,Wallet,5267.86
19553,245522,2024-05-16,Late Delivery,Approved,Wallet,7411.89
19554,58568,2024-09-16,Changed Mind,Approved,Bank Transfer,4174.82
19555,477699,2024-07-25,Quality Issue,Processing,Bank Transfer,14823.05
19556,452836,2023-11-22,Changed Mind,Processing,Wallet,14723.89
19557,186354,2024-10-01,Damaged,Approved,Bank Transfer,7309.24
19558,166626,2023-06-18,Late Delivery,Approved,Original Payment,13026.32
19559,451125,2024-01-28,Changed Mind,Approved,Bank Transfer,7872.82
19560,58349,2022-07-27,Changed Mind,Approved,Original Payment,14061.64
19561,395340,2026-06-09,Wrong Item,Approved,Bank Transfer,427.83
19562,26356,2026-06-29,Late Delivery,Approved,Bank Transfer,6079.39
19563,478372,2025-01-10,Changed Mind,Approved,Original Payment,10983.54
19564,143710,2022-09-12,Size Issue,Approved,Original Payment,10560.6
19565,488537,2026-03-30,Changed Mind,Approved,Original Payment,1098.29
19566,274477,2025-05-22,Changed Mind,Approved,Wallet,4751.1
19567,163404,2026-04-09,Late Delivery,Approved,Original Payment,11597.57
19568,352921,2023-03-20,Changed Mind,Approved,Original Payment,14929.14
19569,187686,2022-07-18,Damaged,Approved,Wallet,9148.28
19570,71133,2023-04-21,Not as Expected,Approved,Bank Transfer,8926.22
19571,347125,2022-02-19,Quality Issue,Approved,Wallet,8873.58
19572,223941,2024-06-19,Late Delivery,Approved,Bank Transfer,4609.43
19573,154525,2023-05-15,Size Issue,Approved,Bank Transfer,14694.83
19574,472285,2024-05-27,Size Issue,Approved,Bank Transfer,136.2
19575,245106,2022-03-30,Damaged,Approved,Bank Transfer,3888.84
19576,235798,2025-03-29,Damaged,Approved,Original Payment,9141.6
19577,494120,2022-01-08,Late Delivery,Processing,Bank Transfer,11476.37
19578,164693,2022-11-15,Quality Issue,Rejected,Original Payment,467.39
19579,114879,2022-03-19,Not as Expected,Rejected,Wallet,1390.23
19580,6135,2024-04-21,Quality Issue,Approved,Bank Transfer,9406.3
19581,119900,2023-09-22,Not as Expected,Rejected,Wallet,3525.6
19582,435688,2025-11-12,Not as Expected,Approved,Wallet,9746.98
19583,29127,2022-11-04,Late Delivery,Approved,Wallet,3757.96
19584,454954,2022-12-18,Changed Mind,Approved,Wallet,7830.18
19585,228999,2024-02-03,Quality Issue,Rejected,Original Payment,11280.17
19586,488197,2026-01-08,Late Delivery,Approved,Wallet,8319.47
19587,471660,2023-01-05,Quality Issue,Approved,Wallet,10331.87
19588,41817,2024-06-09,Damaged,Approved,Bank Transfer,14077.08
19589,196790,2022-08-12,Changed Mind,Approved,Original Payment,5403.55
19590,130550,2022-07-04,Size Issue,Approved,Wallet,13580.66
19591,474130,2025-04-10,Late Delivery,Approved,Wallet,6960.06
19592,366553,2023-03-17,Late Delivery,Approved,Original Payment,13824.16
19593,84381,2024-06-01,Wrong Item,Approved,Bank Transfer,5805.6
19594,291565,2022-01-14,Size Issue,Processing,Bank Transfer,3260.84
19595,100770,2026-07-29,Late Delivery,Approved,Wallet,1197.47
19596,281994,2024-09-25,Late Delivery,Approved,Original Payment,3593.82
19597,167993,2026-04-20,Quality Issue,Rejected,Original Payment,10366.59
19598,322333,2026-03-03,Damaged,Approved,Bank Transfer,3369.84
19599,359146,2024-01-06,Wrong Item,Rejected,Wallet,10935.4
19600,186555,2026-07-04,Size Issue,Approved,Original Payment,12721.61
19601,80849,2023-02-05,Damaged,Approved,Bank Transfer,12870.39
19602,295111,2022-07-21,Late Delivery,Approved,Original Payment,14162.35
19603,90898,2022-09-30,Quality Issue,Approved,Original Payment,8239.73
19604,137574,2023-01-01,Damaged,Approved,Wallet,2691.49
19605,11131,2025-07-11,Not as Expected,Rejected,Original Payment,3840.7
19606,306603,2023-08-27,Changed Mind,Approved,Original Payment,1286.96
19607,26679,2026-02-27,Not as Expected,Approved,Original Payment,9048.56
19608,311033,2024-07-04,Damaged,Approved,Bank Transfer,3631.52
19609,234322,2024-12-09,Size Issue,Approved,Bank Transfer,10868.33
19610,124631,2022-09-12,Quality Issue,Rejected,Bank Transfer,8983.26
19611,210301,2022-05-07,Late Delivery,Approved,Wallet,1931.6
19612,186286,2022-12-02,Quality Issue,Approved,Bank Transfer,6700.58
19613,190643,2024-12-11,Quality Issue,Approved,Bank Transfer,4405.49
19614,129686,2024-11-11,Late Delivery,Approved,Original Payment,13949.41
19615,440474,2025-04-13,Damaged,Approved,Bank Transfer,9018.75
19616,41797,2026-02-19,Damaged,Approved,Wallet,8224.27
19617,220098,2025-09-08,Quality Issue,Approved,Original Payment,6852.39
19618,448890,2023-11-20,Quality Issue,Approved,Wallet,10575.56
19619,53660,2023-03-01,Wrong Item,Processing,Original Payment,14546.25
19620,178136,2022-02-14,Not as Expected,Approved,Original Payment,145.13
19621,166835,2024-12-31,Changed Mind,Approved,Bank Transfer,1962.86
19622,199306,2023-11-07,Wrong Item,Approved,Wallet,3757.39
19623,255693,2022-02-13,Size Issue,Processing,Original Payment,13735.95
19624,117661,2024-10-10,Quality Issue,Approved,Original Payment,12103.36
19625,486872,2024-12-02,Damaged,Approved,Wallet,2177.39
19626,182007,2025-06-15,Wrong Item,Approved,Original Payment,7163.33
19627,92548,2025-07-01,Wrong Item,Approved,Bank Transfer,8856.26
19628,302217,2026-07-26,Damaged,Approved,Wallet,8853.52
19629,383706,2026-06-02,Late Delivery,Processing,Wallet,12980.29
19630,210601,2023-03-26,Quality Issue,Approved,Wallet,887.65
19631,391186,2023-07-07,Size Issue,Approved,Bank Transfer,1974.99
19632,194422,2022-04-25,Changed Mind,Approved,Original Payment,6952.58
19633,303436,2024-07-27,Quality Issue,Approved,Wallet,744.38
19634,44820,2023-12-20,Size Issue,Approved,Bank Transfer,11655.77
19635,56552,2024-06-09,Wrong Item,Approved,Bank Transfer,8559.45
19636,157575,2025-05-11,Changed Mind,Approved,Wallet,7241.92
19637,403202,2023-02-24,Quality Issue,Approved,Original Payment,13750.14
19638,76147,2025-08-14,Size Issue,Approved,Original Payment,5086.19
19639,467730,2023-08-31,Quality Issue,Approved,Wallet,7125.77
19640,18857,2023-07-28,Wrong Item,Approved,Wallet,6701.99
19641,29333,2024-11-09,Wrong Item,Approved,Original Payment,7991.98
19642,237854,2024-06-08,Not as Expected,Approved,Original Payment,11363.33
19643,404255,2022-08-19,Late Delivery,Approved,Bank Transfer,5357.46
19644,48297,2026-04-28,Size Issue,Approved,Bank Transfer,14965.26
19645,129413,2024-12-12,Damaged,Approved,Original Payment,12661.6
19646,140952,2024-03-26,Changed Mind,Processing,Wallet,4072.17
19647,497636,2024-01-07,Wrong Item,Rejected,Original Payment,1333.11
19648,436373,2025-05-24,Size Issue,Processing,Original Payment,12300.54
19649,109531,2024-01-12,Not as Expected,Approved,Original Payment,12687.98
19650,107162,2024-05-05,Late Delivery,Approved,Original Payment,327.75
19651,49496,2026-02-01,Changed Mind,Approved,Wallet,9775.31
19652,213998,2024-01-18,Quality Issue,Approved,Original Payment,4048.43
19653,63685,2023-01-02,Late Delivery,Approved,Bank Transfer,5729.22
19654,401281,2023-03-26,Late Delivery,Rejected,Wallet,11866.27
19655,445418,2024-07-20,Not as Expected,Rejected,Original Payment,12402.74
19656,160738,2024-08-03,Changed Mind,Approved,Bank Transfer,10180.63
19657,449778,2022-03-23,Size Issue,Approved,Wallet,6368.35
19658,235667,2025-09-22,Size Issue,Approved,Bank Transfer,5636.28
19659,454700,2023-07-28,Quality Issue,Rejected,Wallet,14203.18
19660,336007,2025-05-20,Late Delivery,Approved,Bank Transfer,486.93
19661,2474,2025-05-26,Wrong Item,Processing,Original Payment,13081.19
19662,198105,2025-05-01,Size Issue,Approved,Original Payment,13049.49
19663,253076,2026-05-04,Wrong Item,Processing,Wallet,8339.82
19664,301603,2025-03-03,Not as Expected,Approved,Original Payment,13824.02
19665,429440,2024-03-21,Wrong Item,Approved,Bank Transfer,9817.09
19666,175890,2022-05-25,Not as Expected,Approved,Bank Transfer,10856.36
19667,379890,2025-08-09,Changed Mind,Approved,Bank Transfer,12780.4
19668,160121,2023-05-23,Size Issue,Approved,Bank Transfer,7833.72
19669,177939,2025-09-23,Not as Expected,Rejected,Wallet,1153.28
19670,284901,2024-05-04,Damaged,Approved,Original Payment,1534.33
19671,240462,2024-08-01,Late Delivery,Approved,Original Payment,2375.04
19672,211505,2024-12-16,Damaged,Approved,Bank Transfer,12823.2
19673,38376,2026-06-28,Quality Issue,Approved,Bank Transfer,6920.97
19674,238380,2025-03-12,Damaged,Approved,Wallet,10485.77
19675,178911,2023-12-19,Changed Mind,Approved,Original Payment,1210.62
19676,107583,2025-11-30,Quality Issue,Approved,Original Payment,12105.62
19677,401403,2024-09-27,Late Delivery,Approved,Bank Transfer,3894.59
19678,14236,2022-09-16,Size Issue,Approved,Bank Transfer,8535.39
19679,462061,2025-07-11,Quality Issue,Approved,Wallet,6711.05
19680,3467,2023-06-23,Wrong Item,Rejected,Bank Transfer,5625.96
19681,285841,2025-03-10,Changed Mind,Approved,Wallet,10432.57
19682,82361,2022-08-29,Not as Expected,Approved,Wallet,10747.52
19683,184627,2024-06-08,Wrong Item,Approved,Wallet,7733.8
19684,284776,2023-07-19,Changed Mind,Approved,Wallet,10581.23
19685,362086,2025-04-09,Not as Expected,Approved,Original Payment,4229.41
19686,252922,2025-10-08,Late Delivery,Approved,Wallet,7988.68
19687,22236,2022-09-20,Not as Expected,Approved,Original Payment,4075.34
19688,136145,2023-09-21,Not as Expected,Approved,Bank Transfer,7987.19
19689,116073,2022-11-15,Wrong Item,Approved,Wallet,7088.91
19690,220591,2025-01-03,Wrong Item,Approved,Wallet,12240.21
19691,83271,2023-05-05,Wrong Item,Processing,Original Payment,2898.62
19692,362097,2023-12-15,Wrong Item,Approved,Bank Transfer,321.49
19693,365974,2025-07-25,Quality Issue,Approved,Wallet,6954.19
19694,81345,2025-02-23,Changed Mind,Approved,Bank Transfer,1617.42
19695,386111,2025-05-05,Damaged,Approved,Wallet,1021.17
19696,53958,2023-10-27,Late Delivery,Approved,Original Payment,415.99
19697,9266,2024-06-02,Size Issue,Approved,Original Payment,9223.38
19698,294111,2024-10-27,Damaged,Approved,Original Payment,5990.28
19699,256415,2023-02-12,Not as Expected,Approved,Original Payment,14007.18
19700,368966,2022-08-04,Damaged,Approved,Wallet,10335.03
19701,336764,2024-08-21,Late Delivery,Approved,Wallet,1964.81
19702,480953,2022-12-23,Wrong Item,Approved,Original Payment,6916.74
19703,364456,2024-05-20,Wrong Item,Approved,Bank Transfer,12228.67
19704,437524,2025-09-27,Quality Issue,Approved,Original Payment,826.68
19705,283260,2025-08-31,Changed Mind,Approved,Bank Transfer,812.27
19706,343389,2026-07-31,Late Delivery,Rejected,Original Payment,2133.78
19707,438597,2024-04-28,Size Issue,Approved,Original Payment,1939.98
19708,365253,2024-02-17,Late Delivery,Approved,Bank Transfer,3238.42
19709,267362,2022-01-03,Wrong Item,Approved,Original Payment,12739.23
19710,247993,2026-03-27,Late Delivery,Approved,Original Payment,13225.78
19711,145055,2022-05-05,Quality Issue,Approved,Original Payment,7326.47
19712,286709,2026-05-30,Size Issue,Approved,Original Payment,10466.7
19713,169889,2026-06-19,Size Issue,Approved,Wallet,4080.38
19714,310141,2026-08-14,Changed Mind,Rejected,Original Payment,7394.66
19715,81270,2024-03-10,Wrong Item,Rejected,Wallet,10465.29
19716,300738,2025-09-22,Size Issue,Approved,Original Payment,7291.14
19717,206272,2024-10-06,Not as Expected,Approved,Wallet,953.43
19718,496015,2026-04-22,Late Delivery,Approved,Wallet,4982.9
19719,70361,2024-07-30,Late Delivery,Approved,Wallet,10109.02
19720,371763,2023-08-19,Damaged,Approved,Wallet,1602.88
19721,210308,2025-06-03,Late Delivery,Processing,Wallet,3003.39
19722,308871,2024-09-19,Quality Issue,Processing,Original Payment,9566.7
19723,319632,2025-08-02,Quality Issue,Rejected,Wallet,10271.63
19724,355446,2024-04-04,Size Issue,Approved,Wallet,4466.78
19725,417835,2025-04-14,Changed Mind,Approved,Bank Transfer,3992.75
19726,220761,2022-12-11,Wrong Item,Approved,Wallet,14301.17
19727,231501,2024-02-19,Quality Issue,Approved,Original Payment,8449.08
19728,143019,2025-03-30,Quality Issue,Processing,Original Payment,8311.7
19729,406822,2024-10-18,Not as Expected,Processing,Bank Transfer,10676.64
19730,250748,2024-02-18,Not as Expected,Approved,Wallet,1337.92
19731,429986,2022-08-27,Not as Expected,Approved,Wallet,12865.4
19732,50157,2024-04-09,Damaged,Approved,Original Payment,8121.86
19733,135895,2024-05-22,Wrong Item,Processing,Bank Transfer,11174.21
19734,294048,2025-06-18,Quality Issue,Processing,Original Payment,6481.17
19735,194186,2025-12-22,Changed Mind,Processing,Original Payment,4252.15
19736,301723,2022-10-02,Damaged,Approved,Wallet,9501.79
19737,47824,2023-12-17,Wrong Item,Rejected,Wallet,2861.18
19738,61276,2022-02-20,Late Delivery,Approved,Wallet,6307.09
19739,138670,2025-01-01,Changed Mind,Rejected,Bank Transfer,14447.3
19740,220975,2026-06-11,Late Delivery,Processing,Original Payment,4740.97
19741,62529,2025-05-29,Size Issue,Rejected,Bank Transfer,7906.87
19742,142899,2026-07-02,Not as Expected,Approved,Wallet,3291.61
19743,233060,2023-09-21,Late Delivery,Approved,Wallet,11154.26
19744,89402,2026-07-05,Quality Issue,Approved,Original Payment,11209.31
19745,189834,2025-05-25,Quality Issue,Rejected,Bank Transfer,11506.03
19746,497170,2022-01-23,Wrong Item,Approved,Wallet,11430.15
19747,293704,2023-06-19,Changed Mind,Approved,Original Payment,13758.44
19748,189769,2026-05-29,Wrong Item,Processing,Bank Transfer,12609.05
19749,182082,2025-03-11,Wrong Item,Processing,Original Payment,3536.3
19750,297570,2022-01-11,Late Delivery,Approved,Original Payment,4374.67
19751,136977,2026-08-17,Late Delivery,Approved,Bank Transfer,13043.08
19752,450403,2024-08-06,Changed Mind,Approved,Bank Transfer,6365.45
19753,253881,2025-04-07,Wrong Item,Approved,Original Payment,11382.33
19754,318740,2026-03-14,Size Issue,Approved,Bank Transfer,5229.73
19755,191363,2026-07-02,Quality Issue,Approved,Original Payment,12214.55
19756,157150,2026-04-24,Wrong Item,Approved,Wallet,4869.59
19757,192083,2024-10-21,Quality Issue,Processing,Bank Transfer,339.56
19758,430087,2025-04-18,Size Issue,Rejected,Bank Transfer,12149.09
19759,428160,2026-03-08,Late Delivery,Approved,Original Payment,14212.51
19760,84056,2023-09-21,Damaged,Approved,Original Payment,8720.93
19761,470884,2023-01-13,Damaged,Approved,Bank Transfer,14778.73
19762,241622,2026-07-21,Wrong Item,Processing,Wallet,11098.58
19763,84846,2025-05-29,Quality Issue,Approved,Original Payment,2189.34
19764,423260,2023-04-19,Not as Expected,Rejected,Wallet,14544.62
19765,486585,2022-11-30,Size Issue,Rejected,Original Payment,1219.11
19766,338720,2023-07-26,Wrong Item,Approved,Wallet,11560.34
19767,92413,2024-09-22,Late Delivery,Approved,Bank Transfer,12114.67
19768,369048,2024-07-24,Late Delivery,Approved,Wallet,1713.18
19769,459064,2022-07-19,Late Delivery,Approved,Wallet,9525.56
19770,482297,2025-12-28,Wrong Item,Approved,Original Payment,14888.19
19771,362515,2026-05-19,Wrong Item,Approved,Bank Transfer,8174.83
19772,378781,2026-08-09,Wrong Item,Approved,Wallet,12156.76
19773,117723,2022-12-07,Quality Issue,Approved,Bank Transfer,3944.82
19774,277074,2023-09-29,Size Issue,Rejected,Original Payment,1589.72
19775,231897,2024-04-14,Quality Issue,Approved,Bank Transfer,4933.92
19776,131294,2023-12-13,Not as Expected,Approved,Bank Transfer,7973.21
19777,86815,2024-12-11,Not as Expected,Rejected,Bank Transfer,4033.68
19778,88535,2025-06-09,Not as Expected,Rejected,Bank Transfer,10921.34
19779,180094,2026-02-07,Quality Issue,Approved,Wallet,833.6
19780,161986,2024-01-30,Quality Issue,Rejected,Wallet,13037.45
19781,29981,2026-03-31,Size Issue,Processing,Wallet,4160.2
19782,207943,2026-04-23,Changed Mind,Approved,Wallet,14084.93
