product_id,sku,product_name,category_id,brand,unit_cost,list_price,supplier_id,weight_kg,launch_date,active_flag
1758,SKU-0001758,BookNest Product 01758,188,Vertex,130.58,167.96,1256,1.81,2025-08-22,Y
1759,SKU-0001759,Vistara Product 01759,82,Zenith,406.64,564.01,2746,0.79,2026-08-12,Y
1760,SKU-0001760,FitMax Product 01760,2,Zenith,94.13,183.85,1514,1.03,2024-09-13,N
1761,SKU-0001761,UrbanCart Product 01761,129,FitMax,373.29,930.18,1678,2.42,2024-03-22,Y
1762,SKU-0001762,Vistara Product 01762,47,BookNest,301.49,444.12,2931,0.81,2024-09-20,Y
1763,SKU-0001763,BookNest Product 01763,197,Nova,191.0,368.27,2373,0.88,2025-05-06,Y
1764,SKU-0001764,FitMax Product 01764,148,Vistara,281.18,387.79,1911,1.01,2022-09-20,Y
1765,SKU-0001765,Vertex Product 01765,11,UrbanCart,525.93,1014.23,1204,1.06,2026-03-06,Y
1766,SKU-0001766,FreshDay Product 01766,234,BookNest,282.1,633.04,1689,0.38,2026-04-20,Y
1767,SKU-0001767,Vistara Product 01767,130,Nexora,378.5,881.38,1343,1.03,2025-01-22,Y
1768,SKU-0001768,StyleHub Product 01768,195,BookNest,74.21,160.63,1464,1.28,2024-04-22,Y
1769,SKU-0001769,FitMax Product 01769,215,Nova,276.94,399.77,2562,0.25,2024-12-23,Y
1770,SKU-0001770,Zenith Product 01770,119,Vertex,254.79,459.15,1028,1.81,2024-02-05,Y
1771,SKU-0001771,FreshDay Product 01771,140,Orion,451.02,1053.06,2662,1.88,2022-01-30,Y
1772,SKU-0001772,Apex Product 01772,20,Orion,57.85,128.22,2399,1.11,2023-03-18,Y
1773,SKU-0001773,Vertex Product 01773,5,StyleHub,431.06,997.56,1104,0.31,2023-07-24,Y
1774,SKU-0001774,Apex Product 01774,37,Nexora,74.35,95.75,1333,0.54,2025-11-29,Y
1775,SKU-0001775,UrbanCart Product 01775,166,FitMax,1348.27,2973.09,2092,0.14,2026-04-26,Y
1776,SKU-0001776,FreshDay Product 01776,222,Nexora,73.73,132.16,1106,0.68,2024-12-29,Y
1777,SKU-0001777,PrimeOne Product 01777,137,Nexora,57.39,95.7,2715,0.44,2025-08-19,Y
1778,SKU-0001778,FitMax Product 01778,226,PrimeOne,126.29,174.85,1101,0.86,2022-06-02,Y
1779,SKU-0001779,HomePro Product 01779,53,FreshDay,421.38,630.06,2285,2.02,2024-03-10,Y
1780,SKU-0001780,StyleHub Product 01780,172,BookNest,225.78,456.13,2687,0.61,2025-04-12,Y
1781,SKU-0001781,HomePro Product 01781,99,HomePro,743.64,1612.3,1551,1.26,2026-03-29,Y
1782,SKU-0001782,Orion Product 01782,244,Zenith,125.16,242.78,2312,0.84,2025-12-27,Y
1783,SKU-0001783,FitMax Product 01783,250,FreshDay,105.53,269.04,1136,0.44,2023-01-06,Y
1784,SKU-0001784,FreshDay Product 01784,86,Astra,84.69,120.35,1489,2.79,2025-12-13,Y
1785,SKU-0001785,Astra Product 01785,108,BookNest,102.14,202.55,2712,1.75,2024-11-07,Y
1786,SKU-0001786,Zenith Product 01786,24,FitMax,46.64,103.87,1066,0.37,2023-04-11,Y
1787,SKU-0001787,Apex Product 01787,81,UrbanCart,91.47,137.07,2174,1.3,2026-02-21,N
1788,SKU-0001788,FreshDay Product 01788,202,BookNest,55.18,66.92,1277,0.77,2026-03-14,Y
1789,SKU-0001789,Orion Product 01789,158,Astra,313.27,468.65,2863,1.36,2023-03-27,Y
1790,SKU-0001790,Nova Product 01790,120,PrimeOne,621.52,720.97,1211,0.31,2025-04-09,Y
1791,SKU-0001791,Vistara Product 01791,59,Vistara,200.23,363.3,2869,0.68,2024-02-05,Y
1792,SKU-0001792,Astra Product 01792,238,Orion,89.43,108.52,2373,1.2,2026-03-04,Y
1793,SKU-0001793,Apex Product 01793,215,Zenith,320.49,717.79,1627,0.38,2022-12-24,Y
1794,SKU-0001794,Vertex Product 01794,128,Nexora,158.33,388.82,1647,1.11,2024-05-22,Y
1795,SKU-0001795,Zenith Product 01795,224,Vertex,408.86,660.38,2170,0.69,2024-08-18,Y
1796,SKU-0001796,HomePro Product 01796,209,Vertex,70.04,140.22,1364,0.94,2024-08-31,Y
1797,SKU-0001797,StyleHub Product 01797,114,Vertex,74.56,175.03,1677,2.05,2022-12-21,Y
1798,SKU-0001798,HomePro Product 01798,115,UrbanCart,315.31,482.62,2251,7.89,2024-10-10,Y
1799,SKU-0001799,Vistara Product 01799,209,BookNest,161.06,350.34,2669,0.96,2026-02-07,Y
1800,SKU-0001800,Nexora Product 01800,14,FitMax,377.73,924.53,2715,0.78,2024-01-15,Y
1801,SKU-0001801,Orion Product 01801,9,Nexora,75.74,162.51,2313,4.24,2022-06-09,Y
1802,SKU-0001802,FitMax Product 01802,40,Zenith,242.33,517.69,2353,2.24,2023-08-04,Y
1803,SKU-0001803,HomePro Product 01803,194,Orion,268.23,350.06,1862,3.75,2023-07-23,N
1804,SKU-0001804,Zenith Product 01804,237,Astra,41.12,56.74,1394,1.09,2023-12-03,Y
1805,SKU-0001805,Apex Product 01805,25,Nexora,163.52,327.02,1554,1.74,2022-04-06,Y
1806,SKU-0001806,HomePro Product 01806,103,Nexora,26.72,38.1,1802,0.94,2026-08-22,Y
1807,SKU-0001807,PrimeOne Product 01807,201,FitMax,615.77,1125.25,2162,0.95,2023-12-11,Y
1808,SKU-0001808,Vertex Product 01808,246,StyleHub,50.11,120.85,1423,0.99,2022-02-22,Y
1809,SKU-0001809,Nova Product 01809,22,BookNest,138.38,349.94,2276,1.26,2025-08-28,Y
1810,SKU-0001810,Nexora Product 01810,235,PrimeOne,163.3,285.55,1415,0.96,2025-05-31,Y
1811,SKU-0001811,BookNest Product 01811,238,Vistara,69.0,94.44,1944,2.75,2024-03-22,Y
1812,SKU-0001812,Astra Product 01812,4,Vertex,866.35,2143.39,2530,1.43,2026-05-17,Y
1813,SKU-0001813,Zenith Product 01813,154,Nova,88.01,160.88,1345,1.06,2022-11-12,Y
1814,SKU-0001814,BookNest Product 01814,186,StyleHub,128.66,202.01,1696,1.03,2025-04-05,Y
1815,SKU-0001815,Nexora Product 01815,29,Zenith,88.19,228.48,1576,0.64,2022-01-07,Y
1816,SKU-0001816,PrimeOne Product 01816,109,BookNest,87.51,214.78,1815,0.38,2023-05-11,Y
1817,SKU-0001817,HomePro Product 01817,98,PrimeOne,148.7,264.16,1179,2.02,2026-03-01,Y
1818,SKU-0001818,Apex Product 01818,215,Vistara,308.82,377.77,2830,2.01,2024-02-04,Y
1819,SKU-0001819,HomePro Product 01819,37,HomePro,189.45,378.39,1213,0.37,2023-08-30,Y
1820,SKU-0001820,FitMax Product 01820,75,Vistara,82.87,181.4,1437,0.38,2023-10-07,Y
1821,SKU-0001821,Vertex Product 01821,70,Apex,163.1,188.82,2503,1.58,2022-03-19,Y
1822,SKU-0001822,BookNest Product 01822,146,Vertex,47.93,78.14,1152,0.7,2023-11-12,Y
1823,SKU-0001823,StyleHub Product 01823,128,BookNest,475.77,612.28,1871,0.41,2026-08-05,Y
1824,SKU-0001824,Vistara Product 01824,85,Apex,104.03,252.23,1940,0.25,2025-03-05,Y
1825,SKU-0001825,HomePro Product 01825,42,PrimeOne,109.16,132.17,2436,0.63,2026-06-08,Y
1826,SKU-0001826,Orion Product 01826,100,StyleHub,28.46,71.95,2892,1.0,2022-06-18,Y
1827,SKU-0001827,Apex Product 01827,41,FreshDay,103.96,124.84,2823,0.72,2023-05-17,Y
1828,SKU-0001828,UrbanCart Product 01828,166,Vistara,745.53,894.04,2146,0.31,2026-06-27,Y
1829,SKU-0001829,Nova Product 01829,34,FitMax,284.4,505.96,1605,0.57,2024-08-27,Y
1830,SKU-0001830,Nova Product 01830,17,Nova,445.01,739.54,2915,1.41,2023-06-06,Y
1831,SKU-0001831,Vistara Product 01831,165,Zenith,182.17,222.42,2914,3.21,2023-05-21,Y
1832,SKU-0001832,Vertex Product 01832,153,Apex,15.52,35.66,2617,0.94,2026-03-24,Y
1833,SKU-0001833,Apex Product 01833,230,FitMax,174.63,217.46,2643,2.07,2023-12-22,Y
1834,SKU-0001834,Apex Product 01834,122,Vistara,196.58,243.34,1751,1.61,2022-02-21,Y
1835,SKU-0001835,PrimeOne Product 01835,76,BookNest,367.26,681.03,2602,0.57,2025-04-18,Y
1836,SKU-0001836,BookNest Product 01836,87,Zenith,158.69,262.83,2803,1.92,2025-06-20,Y
1837,SKU-0001837,Astra Product 01837,117,HomePro,81.89,110.98,1953,2.22,2023-12-18,Y
1838,SKU-0001838,UrbanCart Product 01838,106,Vertex,150.01,199.19,2266,0.61,2023-07-03,Y
1839,SKU-0001839,Orion Product 01839,86,Astra,120.54,308.14,1787,0.92,2026-08-12,Y
1840,SKU-0001840,Vertex Product 01840,213,FreshDay,262.77,547.37,2329,0.58,2024-07-28,Y
1841,SKU-0001841,Zenith Product 01841,27,BookNest,150.31,218.43,2159,0.33,2022-03-07,Y
1842,SKU-0001842,HomePro Product 01842,57,StyleHub,67.28,108.7,2182,2.05,2023-08-29,Y
1843,SKU-0001843,StyleHub Product 01843,31,Zenith,273.2,576.38,1151,3.26,2022-08-27,Y
1844,SKU-0001844,StyleHub Product 01844,134,Vistara,84.35,107.68,1893,0.86,2023-02-07,Y
1845,SKU-0001845,Astra Product 01845,219,StyleHub,123.42,205.89,1908,0.59,2022-09-10,Y
1846,SKU-0001846,Orion Product 01846,168,PrimeOne,108.04,128.63,1455,2.13,2024-01-14,Y
1847,SKU-0001847,Nexora Product 01847,98,Apex,203.06,411.81,2577,2.32,2023-08-14,Y
1848,SKU-0001848,StyleHub Product 01848,12,Apex,47.74,114.05,1333,0.45,2026-08-15,Y
1849,SKU-0001849,StyleHub Product 01849,237,Orion,168.83,415.01,1462,1.01,2024-05-05,Y
1850,SKU-0001850,UrbanCart Product 01850,249,Vistara,433.72,904.26,2492,4.41,2023-11-22,Y
1851,SKU-0001851,BookNest Product 01851,53,Orion,178.79,415.28,2870,3.88,2025-07-04,Y
1852,SKU-0001852,Orion Product 01852,199,FreshDay,89.96,202.76,2049,0.43,2022-04-17,Y
1853,SKU-0001853,HomePro Product 01853,138,HomePro,118.03,139.25,2189,0.3,2024-02-25,Y
1854,SKU-0001854,Apex Product 01854,173,Nova,214.04,299.19,2389,1.2,2023-09-19,Y
1855,SKU-0001855,FitMax Product 01855,145,Nova,271.58,338.25,1805,1.6,2023-12-23,N
1856,SKU-0001856,Vertex Product 01856,154,Vistara,634.95,988.04,1438,1.61,2024-09-23,Y
1857,SKU-0001857,Nexora Product 01857,213,Apex,37.97,48.3,1096,1.4,2024-10-02,Y
1858,SKU-0001858,Orion Product 01858,220,Vertex,207.91,392.58,1393,1.14,2025-04-25,Y
1859,SKU-0001859,Vistara Product 01859,190,FitMax,193.81,276.76,2490,0.64,2022-09-24,Y
1860,SKU-0001860,Nova Product 01860,122,BookNest,154.46,215.82,1266,0.55,2022-06-05,Y
1861,SKU-0001861,StyleHub Product 01861,46,UrbanCart,225.86,582.1,2922,1.72,2026-08-02,Y
1862,SKU-0001862,Zenith Product 01862,64,Nova,133.41,330.39,2146,0.51,2024-05-13,Y
1863,SKU-0001863,PrimeOne Product 01863,130,FreshDay,66.76,96.07,2558,0.24,2025-03-31,Y
1864,SKU-0001864,Vertex Product 01864,54,Apex,198.77,288.17,1829,1.02,2023-11-28,Y
1865,SKU-0001865,Vertex Product 01865,107,Nexora,294.22,651.24,2221,1.14,2025-10-16,Y
1866,SKU-0001866,PrimeOne Product 01866,193,Nexora,157.18,330.29,2064,4.22,2022-09-14,Y
1867,SKU-0001867,FitMax Product 01867,51,Orion,425.56,676.24,1120,0.93,2025-03-12,N
1868,SKU-0001868,Zenith Product 01868,181,Zenith,132.47,318.67,1424,0.31,2024-07-08,Y
1869,SKU-0001869,Apex Product 01869,36,StyleHub,248.27,329.33,2884,2.4,2024-08-10,Y
1870,SKU-0001870,HomePro Product 01870,115,Vertex,39.51,89.85,1003,0.87,2024-12-29,Y
1871,SKU-0001871,Zenith Product 01871,26,Orion,1234.21,3042.26,2278,0.8,2024-08-19,Y
1872,SKU-0001872,Astra Product 01872,29,FitMax,133.64,182.94,1642,0.36,2024-09-03,N
1873,SKU-0001873,BookNest Product 01873,149,Nexora,105.7,206.94,2022,1.36,2024-08-24,Y
1874,SKU-0001874,HomePro Product 01874,11,FreshDay,129.13,159.18,2491,1.03,2022-03-08,Y
1875,SKU-0001875,Zenith Product 01875,40,Vertex,69.83,162.3,1818,0.96,2024-11-13,Y
1876,SKU-0001876,Nova Product 01876,11,UrbanCart,57.3,126.37,1182,1.92,2023-07-17,Y
1877,SKU-0001877,Orion Product 01877,164,Zenith,170.19,311.46,2130,2.11,2024-06-12,Y
1878,SKU-0001878,Vistara Product 01878,113,FreshDay,181.76,285.85,1498,1.17,2024-08-29,Y
1879,SKU-0001879,PrimeOne Product 01879,187,Orion,200.64,282.97,2470,1.39,2023-11-27,Y
1880,SKU-0001880,Apex Product 01880,39,BookNest,159.09,349.83,2200,1.19,2022-10-27,Y
1881,SKU-0001881,FitMax Product 01881,232,Nexora,152.2,328.04,1071,3.45,2023-03-21,Y
1882,SKU-0001882,FitMax Product 01882,227,HomePro,55.55,105.84,1069,0.44,2022-11-17,N
1883,SKU-0001883,Vertex Product 01883,54,Nova,105.78,143.4,1580,0.38,2025-02-21,Y
1884,SKU-0001884,Apex Product 01884,98,Nova,189.64,232.29,2799,0.35,2025-06-11,Y
1885,SKU-0001885,HomePro Product 01885,55,Orion,101.0,121.02,1122,1.37,2025-07-06,Y
1886,SKU-0001886,PrimeOne Product 01886,111,FreshDay,213.35,518.48,1391,0.83,2023-09-10,Y
1887,SKU-0001887,HomePro Product 01887,152,HomePro,145.23,192.98,2250,0.37,2025-05-04,Y
1888,SKU-0001888,HomePro Product 01888,246,FreshDay,144.22,267.54,1914,0.78,2022-07-23,Y
1889,SKU-0001889,Nexora Product 01889,150,UrbanCart,197.66,463.82,1367,5.08,2025-01-06,Y
1890,SKU-0001890,Nova Product 01890,69,UrbanCart,253.82,461.56,1457,1.27,2024-09-26,Y
1891,SKU-0001891,Nova Product 01891,56,BookNest,310.2,361.78,1182,2.94,2026-02-04,Y
1892,SKU-0001892,FreshDay Product 01892,33,Vistara,977.25,2268.87,2250,0.32,2024-07-14,Y
1893,SKU-0001893,Zenith Product 01893,250,BookNest,356.88,459.33,2992,1.14,2026-06-27,Y
1894,SKU-0001894,PrimeOne Product 01894,36,HomePro,43.28,81.71,2095,1.36,2023-06-29,Y
1895,SKU-0001895,UrbanCart Product 01895,239,Zenith,61.84,144.57,1511,1.57,2026-07-07,Y
1896,SKU-0001896,FreshDay Product 01896,148,Apex,128.1,253.23,2031,0.74,2022-01-21,Y
1897,SKU-0001897,Nexora Product 01897,211,UrbanCart,82.55,118.75,2976,1.99,2023-10-17,Y
1898,SKU-0001898,PrimeOne Product 01898,227,Zenith,233.1,310.36,2095,1.34,2025-09-04,Y
1899,SKU-0001899,Apex Product 01899,244,UrbanCart,256.45,661.63,1723,0.97,2024-08-13,Y
1900,SKU-0001900,FitMax Product 01900,235,FitMax,106.15,160.28,2798,0.64,2026-05-02,Y
1901,SKU-0001901,FreshDay Product 01901,81,Vistara,478.52,560.01,1045,0.28,2024-01-06,Y
1902,SKU-0001902,Astra Product 01902,190,Astra,607.15,1026.0,2173,0.2,2026-06-19,Y
1903,SKU-0001903,PrimeOne Product 01903,109,StyleHub,32.12,71.12,1592,0.53,2024-03-29,Y
1904,SKU-0001904,Nexora Product 01904,235,UrbanCart,45.33,79.43,1939,0.8,2024-03-11,Y
1905,SKU-0001905,PrimeOne Product 01905,226,StyleHub,440.33,607.5,1772,0.53,2023-05-06,N
1906,SKU-0001906,FitMax Product 01906,201,HomePro,358.83,513.59,1481,1.19,2023-01-17,Y
1907,SKU-0001907,FitMax Product 01907,154,FreshDay,257.85,564.94,2432,1.75,2026-07-02,Y
1908,SKU-0001908,PrimeOne Product 01908,194,FreshDay,165.64,414.81,2198,0.33,2024-08-28,Y
1909,SKU-0001909,Zenith Product 01909,245,Zenith,149.48,229.99,2450,1.4,2025-10-11,Y
1910,SKU-0001910,FreshDay Product 01910,73,HomePro,265.85,663.74,1654,0.89,2024-10-09,Y
1911,SKU-0001911,UrbanCart Product 01911,201,Vistara,192.26,256.89,2727,0.23,2026-02-14,Y
1912,SKU-0001912,FreshDay Product 01912,40,Vistara,532.16,683.67,2694,1.87,2025-03-06,Y
1913,SKU-0001913,BookNest Product 01913,17,HomePro,88.84,124.08,1236,0.43,2022-10-14,Y
1914,SKU-0001914,Nexora Product 01914,129,FitMax,166.7,286.54,2618,7.07,2026-08-20,Y
1915,SKU-0001915,Nova Product 01915,217,FitMax,365.51,703.98,2835,2.3,2022-11-29,Y
1916,SKU-0001916,Vistara Product 01916,61,Zenith,190.18,282.04,1990,0.81,2022-05-18,Y
1917,SKU-0001917,FitMax Product 01917,171,Zenith,300.62,381.45,1686,0.9,2025-03-06,Y
1918,SKU-0001918,UrbanCart Product 01918,104,Nova,296.71,657.81,2163,0.3,2022-10-28,Y
1919,SKU-0001919,UrbanCart Product 01919,42,HomePro,111.9,176.23,1063,3.69,2022-08-29,Y
1920,SKU-0001920,Astra Product 01920,25,BookNest,65.46,127.13,1278,0.46,2026-06-06,Y
1921,SKU-0001921,Vistara Product 01921,39,Astra,83.68,188.99,1049,0.94,2023-01-14,Y
1922,SKU-0001922,FreshDay Product 01922,35,Vistara,61.84,80.57,1214,0.54,2026-08-18,Y
1923,SKU-0001923,UrbanCart Product 01923,131,Nova,30.86,58.44,2660,1.31,2023-02-20,Y
1924,SKU-0001924,Apex Product 01924,242,Vertex,438.16,1034.13,1035,0.89,2022-09-21,N
1925,SKU-0001925,HomePro Product 01925,229,Orion,30.04,50.21,2674,0.55,2023-05-19,Y
1926,SKU-0001926,FitMax Product 01926,108,Orion,875.95,1682.11,2621,1.31,2023-10-20,Y
1927,SKU-0001927,Nova Product 01927,172,BookNest,102.0,256.3,1430,3.01,2026-08-17,Y
1928,SKU-0001928,UrbanCart Product 01928,179,FitMax,127.67,284.62,1504,0.94,2022-03-21,Y
1929,SKU-0001929,Nova Product 01929,222,Vistara,41.95,72.03,2591,0.16,2025-06-15,Y
1930,SKU-0001930,Zenith Product 01930,102,Nova,231.85,315.27,1248,1.22,2023-04-18,Y
1931,SKU-0001931,FreshDay Product 01931,98,Astra,129.7,200.37,1733,0.28,2025-09-01,Y
1932,SKU-0001932,FreshDay Product 01932,12,HomePro,173.29,338.3,2860,0.3,2024-01-19,Y
1933,SKU-0001933,PrimeOne Product 01933,19,Astra,80.77,112.38,1804,0.28,2025-11-03,Y
1934,SKU-0001934,Nexora Product 01934,101,Vertex,252.83,421.38,1467,1.59,2024-02-11,Y
1935,SKU-0001935,Zenith Product 01935,44,Vistara,78.14,163.86,1760,0.28,2023-06-27,Y
1936,SKU-0001936,Nova Product 01936,187,FitMax,176.07,440.31,1509,1.99,2026-05-25,Y
1937,SKU-0001937,UrbanCart Product 01937,49,UrbanCart,248.58,366.96,2417,1.73,2023-02-03,Y
1938,SKU-0001938,Vistara Product 01938,189,Vertex,605.57,919.51,2463,0.45,2023-04-08,Y
1939,SKU-0001939,Nova Product 01939,17,Nova,338.77,726.29,1725,1.33,2025-04-05,Y
1940,SKU-0001940,UrbanCart Product 01940,74,UrbanCart,177.84,235.57,1809,,2025-03-28,Y
1941,SKU-0001941,StyleHub Product 01941,57,StyleHub,162.85,226.24,2181,0.57,2026-05-28,Y
1942,SKU-0001942,Orion Product 01942,55,HomePro,217.47,305.17,2117,2.42,2024-06-10,N
1943,SKU-0001943,Astra Product 01943,241,Orion,327.03,684.64,2813,1.04,2025-08-04,Y
1944,SKU-0001944,Apex Product 01944,47,FitMax,83.94,153.36,2509,0.52,2024-10-01,Y
1945,SKU-0001945,StyleHub Product 01945,12,BookNest,369.77,490.85,2462,1.75,2026-08-29,Y
1946,SKU-0001946,Apex Product 01946,62,PrimeOne,70.58,109.11,1165,0.51,2022-06-19,Y
1947,SKU-0001947,Vertex Product 01947,80,Orion,247.32,449.7,2079,2.74,2023-04-14,Y
1948,SKU-0001948,Vertex Product 01948,216,StyleHub,267.01,426.88,2478,0.36,2024-12-12,Y
1949,SKU-0001949,FreshDay Product 01949,83,HomePro,89.62,157.17,2393,2.58,2024-06-26,Y
1950,SKU-0001950,Zenith Product 01950,8,FreshDay,40.93,101.49,2401,1.08,2026-08-26,Y
1951,SKU-0001951,Astra Product 01951,223,FitMax,129.27,329.62,2955,1.6,2022-12-01,Y
1952,SKU-0001952,Nexora Product 01952,149,Vistara,15.38,39.81,1845,0.66,2023-09-11,Y
1953,SKU-0001953,Apex Product 01953,81,Zenith,139.7,165.94,2418,1.24,2026-06-16,Y
1954,SKU-0001954,Vertex Product 01954,215,FitMax,53.33,116.59,2414,0.12,2022-12-18,Y
1955,SKU-0001955,Astra Product 01955,229,Orion,2702.48,6772.09,2375,1.08,2025-02-12,Y
1956,SKU-0001956,PrimeOne Product 01956,118,BookNest,425.31,1046.67,2105,0.32,2025-05-26,Y
1957,SKU-0001957,Nexora Product 01957,208,FreshDay,175.03,207.58,2011,1.65,2024-08-15,Y
1958,SKU-0001958,Nova Product 01958,198,Nexora,544.12,1262.62,1545,0.59,2025-10-16,Y
1959,SKU-0001959,StyleHub Product 01959,200,StyleHub,309.37,561.62,1062,0.59,2022-05-31,Y
1960,SKU-0001960,FreshDay Product 01960,25,Orion,57.56,137.15,2537,0.36,2025-11-09,Y
1961,SKU-0001961,BookNest Product 01961,210,Orion,93.42,204.36,1701,1.05,2023-08-15,Y
1962,SKU-0001962,FitMax Product 01962,89,Orion,414.27,740.76,2926,0.46,2026-01-06,Y
1963,SKU-0001963,HomePro Product 01963,12,HomePro,69.1,109.06,1554,0.87,2023-12-26,Y
1964,SKU-0001964,Astra Product 01964,143,FreshDay,234.11,269.51,1606,0.7,2022-06-24,Y
1965,SKU-0001965,Vistara Product 01965,59,FreshDay,301.05,582.04,2809,0.4,2024-11-09,Y
1966,SKU-0001966,Vertex Product 01966,154,Orion,129.73,224.26,1147,0.66,2022-09-30,Y
1967,SKU-0001967,HomePro Product 01967,233,UrbanCart,188.12,308.89,2542,0.56,2026-02-05,Y
1968,SKU-0001968,Nova Product 01968,109,BookNest,346.75,634.22,2749,1.97,2022-01-25,Y
1969,SKU-0001969,Nova Product 01969,26,StyleHub,332.18,611.39,1307,2.25,2022-11-20,Y
1970,SKU-0001970,Vertex Product 01970,47,UrbanCart,245.52,487.55,2528,0.31,2025-01-20,Y
1971,SKU-0001971,FitMax Product 01971,32,Orion,162.12,341.22,2828,1.06,2023-03-25,N
1972,SKU-0001972,Orion Product 01972,10,FitMax,278.28,386.04,1097,0.72,2022-05-05,N
1973,SKU-0001973,Orion Product 01973,16,Apex,26.59,39.14,2325,0.45,2022-03-19,Y
1974,SKU-0001974,HomePro Product 01974,199,FitMax,618.95,1121.76,2894,1.02,2023-06-18,Y
1975,SKU-0001975,Apex Product 01975,145,Apex,145.58,223.53,2065,1.32,2025-05-14,Y
1976,SKU-0001976,Vertex Product 01976,151,UrbanCart,84.65,194.89,1315,0.11,2024-02-22,Y
1977,SKU-0001977,StyleHub Product 01977,26,FitMax,281.33,519.84,1753,2.02,2025-09-10,Y
1978,SKU-0001978,BookNest Product 01978,213,PrimeOne,274.32,528.42,2407,1.6,2025-11-23,Y
1979,SKU-0001979,Vertex Product 01979,86,Zenith,68.12,133.73,2127,0.89,2023-01-07,Y
1980,SKU-0001980,Apex Product 01980,250,FreshDay,174.3,383.98,2782,0.45,2023-07-29,Y
1981,SKU-0001981,BookNest Product 01981,135,Vertex,169.63,368.79,2359,1.34,2025-06-13,Y
1982,SKU-0001982,Apex Product 01982,14,Nexora,159.95,343.36,1589,0.54,2022-06-24,Y
1983,SKU-0001983,Zenith Product 01983,79,Nexora,707.42,897.18,2659,2.5,2023-02-22,Y
1984,SKU-0001984,Nexora Product 01984,117,Orion,161.07,360.77,2055,1.86,2023-08-28,Y
1985,SKU-0001985,UrbanCart Product 01985,7,PrimeOne,145.92,335.15,1933,0.92,2022-03-27,Y
1986,SKU-0001986,Apex Product 01986,137,Apex,88.91,185.04,1678,0.48,2026-04-01,Y
1987,SKU-0001987,UrbanCart Product 01987,115,Apex,78.07,186.25,2305,1.35,2022-03-12,N
1988,SKU-0001988,Vistara Product 01988,176,BookNest,233.42,371.8,2053,1.71,2025-05-01,Y
1989,SKU-0001989,Nexora Product 01989,72,PrimeOne,107.46,135.79,2789,0.69,2025-08-23,Y
1990,SKU-0001990,HomePro Product 01990,242,Zenith,138.5,220.63,1680,1.26,2024-10-27,Y
1991,SKU-0001991,Nexora Product 01991,59,UrbanCart,196.05,430.2,1870,0.62,2024-01-16,Y
1992,SKU-0001992,Astra Product 01992,215,Zenith,173.7,394.47,1392,0.22,2024-05-31,Y
1993,SKU-0001993,StyleHub Product 01993,221,Vistara,185.21,379.23,2055,0.24,2022-09-21,Y
1994,SKU-0001994,Zenith Product 01994,82,Vistara,184.6,257.5,1695,1.03,2024-09-24,Y
1995,SKU-0001995,Orion Product 01995,223,Apex,287.76,637.27,2588,3.06,2025-07-04,Y
1996,SKU-0001996,Nexora Product 01996,222,,1766.8,2060.24,2926,0.42,2023-11-03,Y
1997,SKU-0001997,Astra Product 01997,116,Vistara,495.9,612.2,1971,0.48,2022-03-30,Y
1998,SKU-0001998,Vistara Product 01998,167,HomePro,118.38,152.15,1918,1.15,2022-05-04,Y
1999,SKU-0001999,Vertex Product 01999,227,Apex,489.78,738.88,1848,0.93,2024-07-29,Y
2000,SKU-0002000,Astra Product 02000,146,Orion,63.53,114.04,1947,1.14,2025-10-30,Y
2001,SKU-0002001,Nexora Product 02001,187,FreshDay,98.53,190.52,2172,1.37,2026-03-08,Y
2002,SKU-0002002,Orion Product 02002,234,BookNest,309.88,587.54,2099,0.89,2022-07-16,Y
2003,SKU-0002003,Apex Product 02003,103,Astra,301.35,664.21,1981,1.01,2026-05-02,Y
2004,SKU-0002004,FreshDay Product 02004,17,Astra,281.85,377.11,1406,0.37,2022-10-20,N
2005,SKU-0002005,StyleHub Product 02005,14,Nova,96.42,195.23,2604,0.65,2026-07-22,Y
2006,SKU-0002006,Apex Product 02006,159,Orion,97.02,177.99,1273,2.48,2023-04-17,Y
2007,SKU-0002007,FitMax Product 02007,152,Astra,184.57,393.76,1740,1.32,2022-11-15,Y
2008,SKU-0002008,HomePro Product 02008,227,Zenith,130.7,335.06,1548,1.13,2025-06-12,Y
2009,SKU-0002009,HomePro Product 02009,108,Nova,364.8,615.97,2670,0.45,2024-01-16,Y
2010,SKU-0002010,BookNest Product 02010,188,Apex,127.79,192.6,1060,0.48,2023-05-22,Y
2011,SKU-0002011,FreshDay Product 02011,45,PrimeOne,124.45,297.99,2154,0.38,2022-04-15,Y
2012,SKU-0002012,Astra Product 02012,98,FitMax,37.97,59.73,1512,0.21,2024-04-06,N
2013,SKU-0002013,StyleHub Product 02013,131,PrimeOne,360.61,864.87,2083,0.73,2022-09-08,Y
2014,SKU-0002014,FitMax Product 02014,37,Apex,219.23,270.16,1901,0.66,2023-10-04,Y
2015,SKU-0002015,PrimeOne Product 02015,171,Vertex,20.96,26.02,1379,1.05,2022-04-06,Y
2016,SKU-0002016,Orion Product 02016,168,Apex,244.82,504.08,2862,2.07,2022-02-01,Y
2017,SKU-0002017,Vertex Product 02017,218,UrbanCart,114.31,178.4,1346,0.55,2024-10-04,Y
2018,SKU-0002018,BookNest Product 02018,183,FitMax,329.75,566.65,2465,2.46,2026-05-22,Y
2019,SKU-0002019,PrimeOne Product 02019,215,PrimeOne,149.22,175.48,2566,1.37,2024-10-06,Y
